,BBIO Sentiment,BBIO Price,BBIO ROC,SPY Price,SPY ROC,RCKT Sentiment,RCKT Price,RCKT ROC,AMRX Sentiment,AMRX Price,AMRX ROC,META Sentiment,META Price,META ROC,TSM Sentiment,TSM Price,TSM ROC,BBIO Volatility,RCKT Volatility,AMRX Volatility,META Volatility,TSM Volatility,BBIO Article Volume,RCKT Article Volume,AMRX Article Volume,META Article Volume,TSM Article Volume
2024-09-09,0.0,30.700000762939453,-14.690554126390232,539.6881103515625,3.0068930419293816,0.0,19.729999542236328,-2.6862584470024875,0.0,8.460000038146973,3.7825022858310797,0.0,503.06744384765625,5.744712886288306,0.0,160.45387268066406,4.253633087521713,5.278442166090835,3.525948567655748,0.9441021934948094,1.5734969144486934,3.6159433114452715,0,0,0,0,0
2024-09-16,0.0,26.190000534057617,-3.0164219145395688,555.9159545898438,1.5239357114805285,0.0,19.200000762939453,3.0208328159319286,0.0,8.779999732971191,-2.961267461445982,0.0,531.9672241210938,5.837454511951989,0.0,167.27899169921875,3.3593528512251725,2.311268046614884,3.402830595921432,1.1768956509551418,1.9060182519221676,3.1229546732947395,0,0,0,0,0
2024-09-23,0.0,25.399999618530273,0.23621837339955487,564.3877563476562,0.7179789095385081,0.0,19.780000686645508,-6.622858077934568,0.0,8.520000457763672,-2.347426668941155,0.0,563.0205688476562,1.4227284666783468,0.0,172.8984832763672,-0.6237095774231483,2.961902201101988,6.565173070934859,1.6251505917180684,1.4011941727712194,2.4128063207627624,0,0,0,0,0
2024-09-30,0.0,25.459999084472656,-2.435188351058837,568.43994140625,-1.0387810147187038,0.0,18.469999313354492,-9.204108926856636,0.0,8.319999694824219,1.682696495888658,0.21212121212121213,571.0308227539062,2.155696661599915,0.0,171.82009887695312,6.2417220983762345,2.4492454034070597,4.2945290006796775,1.2760503516443493,0.46396128760828115,2.967947283053719,0,0,2,1,0
2024-10-07,0.0,24.84000015258789,3.784221128354881,562.5350952148438,2.9094864415468935,0.0,16.770000457763672,0.7751887729163354,0.07878787878787878,8.460000038146973,2.364063928644411,0.0,583.3405151367188,0.9644517141652154,0.0,182.5446319580078,4.17321554477903,2.047244300896798,4.346155710611218,2.4064549805259197,1.4174034269972546,2.6583083406146835,0,0,3,0,0
2024-10-14,0.0,25.780000686645508,-2.4049682805267314,578.9019775390625,-0.11809508546896108,0.0,16.899999618530273,4.260362348846858,0.0,8.65999984741211,-2.193990574261717,0.0,588.966552734375,-2.5845970435336985,0.0,190.16261291503906,5.067371330159598,3.973458642154303,2.5762510885238328,1.8609445321161378,1.4614797936479464,1.0716948064062397,0,0,0,0,1
2024-10-21,0.0,25.15999984741211,-2.8616825028659476,578.2183227539062,-0.47974730430444534,0.0,17.6200008392334,-0.7378039836738792,0.0,8.470000267028809,0.8264426519171142,0.0,573.744140625,0.5215833154614158,0.0,199.79885864257812,-3.599895769197814,2.6657215801685603,4.575223019712406,1.7612415424030006,0.8125974566381872,4.2002409818567195,0,0,0,0,0
2024-10-28,0.0,24.440000534057617,3.1096571696991537,575.4443359375,-1.897289798134938,0.0,17.489999771118164,-3.8307609208797055,0.0,8.539999961853027,-1.5222495904169797,0.0,576.7366943359375,-3.023381528319591,0.0,192.60630798339844,-1.6026353268058569,1.7747825876120178,3.0204177847556224,1.419338198158273,1.5034057340374982,2.4174188146475606,0,0,0,0,0
2024-11-04,0.0,25.200000762939453,3.650793843018252,564.5264892578125,5.080654525655293,0.0,16.81999969482422,0.23781757582108654,0.0,8.40999984741211,9.393578789375635,0.0,559.2997436523438,4.0112000054127295,0.0,189.51953125,1.2998584903229693,3.9900038120547348,1.8778899636213757,1.0090459802675207,2.099332214454756,2.382445415166528,0,0,0,0,0
2024-11-11,-0.1,26.1200008392334,-14.433385668582998,593.2081298828125,-1.7720016273074846,0.0,16.860000610351562,-18.979837764506037,0.0,9.199999809265137,-9.456520691260472,0.0,581.734375,-4.933367858773607,0.0,191.98301696777344,-3.38572409239728,4.04107985193586,2.2663576764588975,2.450943189057695,1.7146496972742984,2.505724908343428,1,0,0,1,0
2024-11-18,-0.25,22.350000381469727,21.655481297444233,582.6964721679688,1.594831997279944,0.0,13.65999984741211,3.221087400970757,0.12878787878787878,8.329999923706055,0.6002423912702559,0.0,553.0352783203125,1.9317994951953077,0.0,185.48300170898438,-1.2801281757025884,3.725132667017745,2.407122810467376,3.4922048558674827,1.4355417637079224,1.7118980670177395,2,0,1,0,0
2024-11-25,0.0,27.190000534057617,-2.1699159286476255,591.989501953125,1.020862021396507,0.0,14.100000381469727,2.1985777131593887,0.0,8.380000114440918,2.267298064302903,0.0,563.7188110351562,4.905256827951665,0.0,183.10858154296875,5.035647727321968,6.787097626185616,5.15224653776236,2.390895186202114,1.7941771487180225,1.494040667573487,0,0,0,1,0
2024-12-02,0.0,26.600000381469727,10.902254048652171,598.0328979492188,0.1739508322522676,0.0,14.40999984741211,-3.955584322414718,0.0,8.569999694824219,-5.600928346896206,0.0,591.3706665039062,3.498466356287744,0.0,192.32928466796875,2.4537045999156515,6.507473269142492,4.012712277051992,1.7915961887217975,1.444980957139318,2.6463151486856455,0,0,0,1,0
2024-12-09,0.0,29.5,-6.067799713652011,599.0731811523438,0.34893784802472183,0.0,13.84000015258789,-15.02890101715153,0.0,8.09000015258789,-4.20272121353581,0.0,612.0595703125,1.821073906779258,0.0,197.04847717285156,1.853773286482041,3.5081931001974853,3.2514351673356043,2.9023172979533705,2.0153722865703405,2.2905577691284043,0,0,0,0,0
2024-12-16,0.0,27.709999084472656,0.21653329221738016,601.16357421875,-1.664232693271428,0.0,11.760000228881836,-2.8061217456067378,0.0,7.75,0.5161285400390625,0.0,623.2056274414062,-3.907154926531753,0.0,200.70130920410156,2.5417844425381864,3.8991542358496174,3.270466787536694,1.5628372890840767,1.6568696287545728,2.76578100551093,0,0,0,0,0
2024-12-23,0.0,27.770000457763672,-1.620456447683083,591.1588134765625,-1.0879717054670945,0.0,11.430000305175781,5.249338685701654,0.0,7.789999961853027,0.5134783318216041,0.14444444444444446,598.8560180664062,-1.4353640776476384,0.0,205.80270385742188,-3.361308400987406,3.419677755314601,2.286347794743896,2.6468509496081682,1.9458825969005926,2.9120898299628917,0,0,0,0,0
2024-12-30,0.0,27.31999969482422,3.4407047751018105,584.7271728515625,1.213840672973454,0.0,12.029999732971191,2.6600220748259407,0.0,7.829999923706055,-0.7662828015858048,0.0,590.26025390625,6.589552244979324,0.0,198.88504028320312,9.790910478873549,2.476993861019346,2.5400387618152447,0.4206785763209873,1.5176591854393644,2.277577733659479,0,0,0,0,0
2025-01-06,0.0,28.260000228881836,19.355977597495322,591.8248291015625,-2.3464856961170732,0.0,12.350000381469727,-13.117415297120893,1.0,7.769999980926514,-0.6435030998404367,0.12013888888888889,629.15576171875,-3.4703331985524333,0.0,218.35769653320312,-8.476886212648383,1.6350331141008119,2.593041612370913,1.035299490295433,2.082341273406359,2.7518349294429574,0,0,1,5,0
2025-01-13,0.0,33.72999954223633,0.1778872638758422,577.937744140625,2.7847174317018997,0.0,10.729999542236328,-3.914251076772124,0.0,7.71999979019165,6.994824525465182,0.06818181818181818,607.3219604492188,0.7298728699646428,-0.2,199.84776306152344,5.035762161184865,5.852775036647703,3.0360230037507456,1.9497614349059542,2.209700676795007,3.5731813361313884,0,0,0,2,2
2025-01-20,0.0,33.790000915527344,8.52322336604181,594.0316772460938,0.2995289549622582,0.0,10.3100004196167,3.879724561108655,0.0,8.260000228881836,6.779654363498611,0.3352272727272727,611.754638671875,7.68803674113947,0.0,209.91162109375,-9.073286690594774,6.589189878539306,3.975863847852716,2.578175485460216,2.0245752803841657,2.586486249546375,2,0,0,2,0
2025-01-27,0.0,36.66999816894531,-15.380413863985797,595.8109741210938,-0.26694962090367813,0.0,10.710000038146973,-1.4005566572922845,0.175,8.819999694824219,-7.256229158647298,0.06077922077922078,658.7865600585938,5.694970491197582,0.0,190.86573791503906,3.894751577257738,3.4178717982514857,3.9722987294408507,1.9971305996600064,1.0845284479096742,5.877265097516335,1,0,1,6,0
2025-02-03,0.5,31.030000686645508,2.352560509450785,594.220458984375,1.1844028189834876,0.0,10.5600004196167,-4.261370691837407,0.0,8.180000305175781,-2.811741898898401,0.0,696.3042602539062,2.8589488185259526,0.0,198.2994842529297,4.07907812974313,3.624704252801087,1.9296704487497978,1.6334298307152384,0.7476756961110778,6.05968560451088,2,0,0,1,0
2025-02-10,0.25833333333333336,31.760000228881836,9.8866538865501,601.2584228515625,0.801856214251151,0.0,10.109999656677246,3.560837018563068,-0.3,7.949999809265137,-2.767293024777895,0.15000000000000002,716.2112426757812,2.686084211342621,0.0,206.38827514648438,-1.947587517897198,4.94356807687981,3.3275567267778334,1.6391999160281188,0.42659507556790227,2.463241169450645,2,0,1,2,1
2025-02-17,0.2975,34.900001525878906,3.868190301138097,606.0796508789062,-2.0485479922525696,0.0,10.470000267028809,-4.011461944433492,0.0,7.730000019073486,7.373870249093439,0.10492424242424242,735.4492797851562,-9.304025917538683,0.0,202.36868286132812,-6.0078413962323935,4.738387075185243,3.124218746599654,1.4219433026502186,0.3291125288256156,1.4502512702893253,5,0,2,4,1
2025-02-24,0.125,36.25,-8.937935664735996,593.663818359375,-2.2504602847370547,0.0,10.050000190734863,-12.537315472326416,0.32976190476190476,8.300000190734863,5.542169006941244,0.1,667.0228881835938,-1.9576972253198766,0.0,190.210693359375,-9.746938145534035,4.105722243204266,3.141892179666491,2.536820783753336,1.417486537188351,1.383256613702403,4,0,6,2,0
2025-03-03,0.0,33.0099983215332,-4.877306224983025,580.3036499023438,-3.9724559948546956,0.0,8.789999961853027,-2.2753106954846336,0.0,8.760000228881836,-0.684936279098225,0.0,653.964599609375,-8.710794922346754,0.04289772727272727,171.6709747314453,-1.3412761188730027,3.1602109212812666,3.4145068554286664,2.5474554948956554,1.9589161723771207,3.1224028813845486,2,0,2,0,8
2025-03-10,0.0,31.399999618530273,5.127384466759066,557.2513427734375,1.1720036109505338,0.0,8.59000015258789,2.79394373521471,0.0,8.699999809265137,-0.9195393731027179,0.0,596.9990844726562,1.2455382670057968,0.0,169.36839294433594,3.275720204650079,4.28673293678287,4.025877343395328,2.1201683635552246,2.716319827614126,3.4176846919219357,0,0,1,4,2
2025-03-17,0.0,33.0099983215332,12.753720427860916,563.7823486328125,1.526392198341231,0.0,8.829999923706055,-1.1325071611977489,0.1875,8.619999885559082,3.132255932114325,0.12828282828282828,604.4349365234375,2.306165507193625,0.0,174.9164276123047,3.192145942324043,1.7361816261687983,4.139127963790977,1.5000217537870368,3.047981562111307,2.5979725399124796,0,0,2,2,0
2025-03-24,0.25,37.220001220703125,-7.119831915547814,572.3878784179688,-2.5588816723560392,0.0,8.729999542236328,-23.596787788773256,0.0,8.890000343322754,-5.7367852551872485,0.25555555555555554,618.3742065429688,-6.8659617391125805,0.0,180.50001525878906,-8.36829962747424,3.156263899105278,3.0869466286601197,2.457198593981955,2.482426433218187,1.3985265160119669,2,0,0,4,0
2025-03-31,0.0,34.56999969482422,-11.281456907603548,557.7411499023438,-9.8339237413399,0.0,6.670000076293945,-22.188905579380737,0.041666666666666664,8.380000114440918,-13.961814562242436,-0.1527777777777778,575.9168701171875,-10.42924506206242,0.0,165.39523315429688,-11.945780472652313,3.5505904293714994,5.703834026793014,2.525216816736206,2.7343862813022066,2.226060997995671,1,0,3,1,0
2025-04-07,0.0,30.670000076293945,13.62894811682127,502.893310546875,6.887658379174022,0.0,5.190000057220459,13.872828174442287,0.12642045454545453,7.210000038146973,0.0,-0.10795454545454546,515.8530883789062,2.950115461472591,-0.2,145.63748168945312,6.61558103946378,3.874829884065339,8.041170408524218,2.4090022596535707,4.106913263091242,3.7567617365224084,0,0,4,2,1
2025-04-14,0.0,34.849998474121094,-3.8450508214023293,537.5308837890625,-4.6817009287938305,0.0,5.909999847412109,21.319801377551116,0.11875,7.210000038146973,-1.1095689775698747,0.04242424242424242,531.0713500976562,-8.809356041490513,0.08928571428571429,155.27224731445312,-5.120636734440376,5.585181313564521,9.48431313389378,4.584586786593977,7.072561548522771,6.409106999473924,0,0,4,2,2
2025-04-21,0.075,33.5099983215332,7.102361048421391,512.3652954101562,7.194285655063926,0.0,7.170000076293945,-0.13947320467818658,0.0,7.130000114440918,6.872366946049979,-0.03888888888888889,484.2873840332031,13.427964445937768,0.0,147.32131958007812,10.50994059980217,2.5845038945714203,8.702685591594577,3.254192563408973,2.231579918497268,2.9705517584436674,3,0,0,2,1
2025-04-28,0.055802068302068304,35.88999938964844,6.492064281635845,549.226318359375,2.2982658044808257,0.0,7.159999847412109,9.636872512921224,0.12916666666666668,7.619999885559082,-1.0498677809387513,0.08356643356643358,549.3173217773438,9.009718317136128,0.0,162.80470275878906,7.9559352397458705,1.63405915838064,5.558140324249149,1.868114529899566,2.5392946486402344,2.563518293035167,8,0,6,11,0
2025-05-05,0.0,38.220001220703125,-6.645737400320828,561.8489990234375,3.456908787883206,0.0,7.849999904632568,-10.828024394381874,0.0,7.539999961853027,0.7957552133036838,0.2333333333333333,598.8092651367188,6.701481037756918,0.12063492063492065,175.75733947753906,5.997734240412744,2.168540000317838,2.771975013364867,2.7975871476982346,2.059488171131794,2.0817785332885896,0,0,4,3,1
2025-05-12,0.04545454545454545,35.68000030517578,-5.577358916608876,581.2716064453125,2.0343350812102257,0.0,7.0,-7.857145581926616,0.15714285714285717,7.599999904632568,-1.3157882353605488,-0.06590909090909092,638.9383544921875,0.15639499039297178,1.0,186.29879760742188,3.487003899821106,2.7363061407554086,8.615382864219399,3.624673237728636,3.4203139560612703,2.896348167293556,3,0,7,5,1
2025-05-19,0.5136363636363637,33.689998626708984,-1.038879454995345,593.0966186523438,-2.646045015613918,0.0,6.449999809265137,-2.7906950955263854,0.06818181818181818,7.5,-4.533335367838543,0.0,639.9376220703125,-2.087663039362553,0.0074074074074074086,192.7950439453125,-0.7855312569449824,3.411288977124718,6.170535315901965,1.8426115040566107,3.3907531974757883,2.4265411015087834,2,0,1,1,5
2025-05-26,0.0,33.34000015258789,6.358725021542044,577.4030151367188,2.3484353506929123,-0.018181818181818184,6.269999980926514,-55.821371780655205,0.0625,7.159999847412109,3.63128819026175,0.29261363636363635,626.577880859375,6.991363210769053,0.1,191.28057861328125,1.4897376817240682,1.176305878442645,5.83057461067387,1.4919998791560465,0.900446628232625,1.3320801468075167,0,2,1,4,1
2025-06-02,0.0,35.459999084472656,10.067681294406627,590.9629516601562,1.1759557635723672,0.0,2.7699999809265137,9.02527082026836,0.0,7.420000076293945,2.5606476451056626,0.16999999999999998,670.3842163085938,3.45207275408963,0.0,194.13015747070312,6.241022804140761,2.2656155659411,25.222613506825063,1.208440083393164,1.689438396091315,1.9833553390810967,1,0,1,4,1
2025-06-09,0.0,39.029998779296875,5.406099606313064,597.9124145507812,0.500265562238078,-0.06666666666666667,3.0199999809265137,-4.635757197675372,-0.016666666666666666,7.610000133514404,6.570295852701058,0.08015873015873017,693.5263671875,1.23912057800164,0.0,206.24586486816406,4.5742142823797405,1.8710902823269233,6.83734217657287,2.8698310660173014,1.8168972016880613,1.330176587490086,1,0,6,6,0
2025-06-16,0.08,41.13999938964844,2.5157993747382923,600.903564453125,-0.12540115979313704,0.05833333333333334,2.880000114440918,-8.680555210621277,-0.125,8.109999656677246,-2.4044353030726495,0.027797202797202793,702.1199951171875,-0.5113037437017187,-0.03571428571428571,215.67999267578125,-2.4851564973946583,1.937499656570496,5.4192136125208945,3.0896673031982287,1.6545464081827177,1.4789218397470794,2,1,2,13,1
2025-06-23,0.08,42.17499923706055,2.3829308507304248,600.1500244140625,2.949254428366599,0.07500000000000001,2.630000114440918,-6.8441087043627835,0.08181818181818182,7.914999961853027,2.210994208190664,0.05075757575757575,698.530029296875,5.663320959646345,0.25,210.32000732421875,7.688283380486216,2.305102711834606,3.509455544800254,2.7102710749789383,1.84746919698635,1.5179317608606004,2,3,2,6,2
2025-06-30,0.04166666666666667,43.18000030517578,0.7410831231186021,617.8499755859375,0.4580427614583771,-0.07916666666666666,2.450000047683716,14.693872983234302,-0.0625,8.09000015258789,3.9554967711818323,0.07926406926406926,738.0900268554688,-2.674477441949874,0.115,226.49000549316406,1.1832719372962153,3.082692873712355,3.358219781713511,1.4606038715617504,1.619840606155477,2.1101481768026225,9,5,1,13,2
2025-07-07,0.05333333333333334,43.5,9.632180751055142,620.6799926757812,0.6654000340832411,0.025000000000000005,2.809999942779541,8.540925780209975,0.0,8.40999984741211,0.11890878791054327,0.18840488215488216,718.3499755859375,0.3577653527617297,0.5,229.1699981689453,-0.2181786464174884,2.085114093351672,5.509117688181668,0.8960407109738586,1.577629879040459,2.0991944550637247,3,10,3,10,1
2025-07-14,0.0,47.689998626708984,-3.7534014518247116,624.8099975585938,0.6337961921431878,0.05714285714285715,3.049999952316284,2.622956176241198,0.19318181818181818,8.420000076293945,-6.0570097893195225,-0.09292929292929292,720.9199829101562,-1.1027593069260266,0.029166666666666664,228.6699981689453,4.451833653774351,2.6112062167242374,4.98635065477786,1.0856178728733534,0.9954961835688803,1.305122230059279,1,14,2,11,5
2025-07-21,0.054761904761904755,45.900001525878906,0.7189499028041668,628.77001953125,1.2993594885848614,0.02857142857142857,3.130000114440918,-0.6389846202502492,0.019678932178932178,7.909999847412109,3.2869814652006557,0.15625,712.969970703125,0.6536087592990514,0.08095238095238096,238.85000610351562,1.6328213509838152,1.4107079615083593,8.992887341435264,1.3789434012792172,1.0369960484710703,2.154579982991467,7,29,9,8,2
2025-07-28,0.0,46.22999954223633,3.2879093074075882,636.9400024414062,-0.9058968677007839,0.015625,3.109999895095825,-1.2861724502339578,0.17613636363636365,8.170000076293945,-2.5703798798767274,0.05194766817107243,717.6300048828125,8.185275118752466,-0.018518518518518517,242.75,-1.5447991761071034,1.0021867983268664,5.29685112249912,1.6686274931995644,0.8548094462326384,1.7431773171691267,0,15,11,48,3
2025-08-04,0.03298611111111111,47.75,1.0261815255849127,631.1699829101562,0.7525706431885437,0.02435897435897436,3.069999933242798,-4.885988931941432,0.13690476190476192,7.960000038146973,11.055277766628958,0.08164983164983165,776.3699951171875,-1.3524479392605926,-0.01020408163265306,239.0,1.2928854970253756,1.5865384236984965,2.926770442380031,1.6222127010894587,4.89333329518143,1.5615073212283321,12,25,14,11,5
2025-08-11,0.11241666666666668,48.2400016784668,1.6169128361474439,635.9199829101562,1.1605241352912632,0.008333333333333335,2.9200000762939453,3.76711959663496,0.050833333333333335,8.84000015258789,4.751132002763492,0.12491848307637782,765.8699951171875,0.19585569477369447,0.06803571428571428,242.08999633789062,-0.28088425216553636,4.2829801604439774,3.544011517796011,1.75932657577143,2.173086707801331,2.6159978828129686,5,10,8,19,7
2025-08-18,0.215,49.02000045776367,-3.5291707998389765,643.2999877929688,-0.1290248881694156,0.07255747126436782,3.0299999713897705,16.831683012502975,0.16,9.260000228881836,0.21597736063738715,0.056299799234581845,767.3699951171875,-1.8335362880679273,-0.03428571428571428,241.41000366210938,-2.410839333884751,2.609304343266652,4.133668424726334,2.35329285687945,1.7305312212950112,0.8367049905003443,5,30,2,46,5
2025-08-25,0.08463903743315508,47.290000915527344,9.452309831819372,642.469970703125,0.40157784915926253,0.05,3.5399999618530273,-7.34463257810768,0.0,9.279999732971191,3.017248865327926,0.14300879161990274,753.2999877929688,-1.9381356461603994,-0.030714285714285715,235.58999633789062,-2.0034811724066404,2.5160923578907215,11.623937582989829,1.7349748993409662,1.5172374368804047,2.0459652544056595,17,11,0,30,10
2025-09-01,0.12321789321789321,51.7599983215332,4.887949528664515,645.0499877929688,0.5860056380759371,0.14957142857142858,3.2799999713897705,-0.6097555213709138,0.10488816738816738,9.5600004196167,1.7782334221533969,0.032885527171241456,738.7000122070312,1.8410688183562618,0.04498587313713364,230.8699951171875,7.068916563165728,3.479940826141316,1.6448363518020375,1.7034817139502667,1.2559686044736955,1.7904342456255513,29,25,24,88,116
2025-09-08,0.14593939393939395,54.290000915527344,,648.8300170898438,,0.0,3.259999990463257,,0.12,9.729999542236328,,0.025792296716666465,752.2999877929688,,0.06604736781076066,247.19000244140625,,3.2339861708804962,1.9350315593185987,0.8189510303975359,0.9960323459029607,2.173650177301772,5,1,4,369,57
